,tempos[s],u_1,u_2,u_3,u_4,u_5,u_bar,u_prime_1,u_prime_2,u_prime_3,u_prime_4,u_prime_5
10682,2.1364,1.6856,1.0708,0.9047,0.9182,1.093,1.30145,-0.38415,0.23065000000000002,0.39675000000000005,0.38325,0.20845000000000002
10683,2.1366,1.6899,1.0856,0.9054,0.9182,1.0951,1.3051333333333333,-0.3847666666666667,0.21953333333333336,0.3997333333333333,0.38693333333333324,0.2100333333333333
10684,2.1368,1.6856,1.0728,0.9075,0.9228,1.0972,1.3037833333333333,-0.3818166666666667,0.23098333333333332,0.3962833333333333,0.38098333333333334,0.20658333333333334
10685,2.137,1.6899,1.0761,0.9095,0.9273,1.1016,1.3069,-0.383,0.2307999999999999,0.3974,0.37959999999999994,0.20530000000000004
10686,2.1372,1.6899,1.0689,0.9122,0.9169,1.1045,1.3049333333333333,-0.3849666666666667,0.23603333333333332,0.39273333333333327,0.38803333333333323,0.20043333333333324
10687,2.1374,1.6856,1.0663,0.9149,0.926,1.1082,1.3064000000000002,-0.37919999999999976,0.2401000000000002,0.3915000000000002,0.3804000000000002,0.19820000000000015
10688,2.1376,1.6899,1.0617,0.9162,0.9247,1.1089,1.3065,-0.38339999999999996,0.2447999999999999,0.3903,0.38180000000000003,0.1976
10689,2.1378,1.6835,1.0586,0.9182,0.9292,1.1111,1.3064,-0.3771,0.24780000000000002,0.3882,0.3772,0.19530000000000003
10690,2.138,1.6877,1.0548,0.9208,0.9324,1.1134,1.30785,-0.37985,0.25305,0.38705,0.37544999999999995,0.19445
10691,2.1382,1.6877,1.0523,0.9221,0.9361,1.1134,1.3083,-0.37939999999999996,0.256,0.3862,0.3722,0.19490000000000007
10692,2.1384,1.6856,1.0485,0.9234,0.9399,1.1126,1.3080666666666667,-0.3775333333333333,0.2595666666666667,0.3846666666666667,0.36816666666666675,0.19546666666666668
10693,2.1386,1.6899,1.0448,0.9234,0.9429,1.1104,1.3083333333333333,-0.3815666666666666,0.2635333333333334,0.38493333333333335,0.3654333333333334,0.1979333333333333
10694,2.1388,1.6877,1.0448,0.9247,0.9478,1.1202,1.3106666666666664,-0.37703333333333355,0.2658666666666665,0.38596666666666646,0.36286666666666645,0.19046666666666634
10695,2.139,1.6899,1.0412,0.9267,0.9514,1.1111,1.3098833333333335,-0.38001666666666645,0.2686833333333336,0.38318333333333354,0.3584833333333335,0.19878333333333353
10696,2.1392,1.6942,1.0393,0.9241,0.9538,1.1067,1.30955,-0.38464999999999994,0.2702500000000001,0.38544999999999996,0.35575,0.20284999999999997
10697,2.1394,1.6835,1.0381,0.9234,0.9574,1.0987,1.30675,-0.3767499999999999,0.26865000000000006,0.3833500000000001,0.34935000000000005,0.20805000000000007
10698,2.1396,1.6877,1.0351,0.9215,0.9615,1.1059,1.30855,-0.3791499999999999,0.2734500000000002,0.3870500000000001,0.3470500000000001,0.20265
10699,2.1398,1.6963,1.0339,0.9208,0.9651,1.0951,1.3084999999999998,-0.38780000000000014,0.27459999999999973,0.3876999999999998,0.3433999999999998,0.2133999999999998
10700,2.14,1.6877,1.0327,0.9195,0.9709,1.0923,1.3071833333333334,-0.3805166666666666,0.2744833333333334,0.3876833333333334,0.3362833333333334,0.21488333333333332
10701,2.1402,1.6792,1.0321,0.9169,0.9755,1.0888,1.30545,-0.37375,0.27335,0.38854999999999995,0.32994999999999997,0.21665
10702,2.1404,1.6877,1.0321,0.9142,0.9819,1.0826,1.3064833333333332,-0.38121666666666676,0.2743833333333332,0.3922833333333332,0.3245833333333332,0.2238833333333332
10703,2.1406,1.692,1.0327,0.9109,0.987,1.0799,1.3071833333333334,-0.3848166666666666,0.2744833333333334,0.3962833333333333,0.3201833333333334,0.22728333333333328
10704,2.1408,1.6899,1.0351,0.9088,0.9939,1.0732,1.30695,-0.3829499999999999,0.27185000000000015,0.39815,0.31305000000000005,0.23375000000000012
10705,2.141,1.6856,1.0369,0.9054,1.0025,1.0679,1.3065499999999999,-0.3790500000000001,0.26964999999999995,0.4011499999999999,0.30404999999999993,0.2386499999999998
10706,2.1412,1.6877,1.0406,0.9027,1.0065,1.0627,1.3069,-0.3808,0.2663,0.4042,0.3004,0.24419999999999997
10707,2.1414,1.6899,1.0448,0.8999,1.0146,1.0576,1.3080333333333332,-0.3818666666666668,0.2632333333333332,0.4081333333333331,0.2934333333333332,0.25043333333333306
10708,2.1416,1.6856,1.0498,0.8963,1.0222,1.0507,1.3076999999999999,-0.3779000000000001,0.2578999999999998,0.4113999999999999,0.28549999999999986,0.2569999999999999
10709,2.1418,1.6835,1.056,0.8956,1.0281,1.047,1.3086666666666666,-0.37483333333333335,0.2526666666666666,0.4130666666666667,0.28056666666666663,0.2616666666666667
10710,2.142,1.692,1.0656,0.8942,1.0353,1.0409,1.3116666666666665,-0.3803333333333334,0.24606666666666643,0.41746666666666654,0.2763666666666664,0.2707666666666666
10711,2.1422,1.6899,1.0708,0.8928,1.0431,1.0354,1.3123666666666667,-0.3775333333333333,0.2415666666666667,0.41956666666666664,0.26926666666666677,0.2769666666666666
10712,2.1424,1.6856,1.0822,0.8899,1.0505,1.0307,1.31355,-0.37205,0.23134999999999994,0.42364999999999997,0.26305,0.28285000000000005
10713,2.1426,1.6985,1.094,0.8884,1.0619,1.0253,1.3184500000000001,-0.3800499999999998,0.22445000000000004,0.43005000000000015,0.25655000000000006,0.29315
10714,2.1428,1.675,1.1055,0.8884,1.069,1.02,1.3167833333333334,-0.3582166666666666,0.2112833333333335,0.42838333333333345,0.24778333333333347,0.2967833333333334
10715,2.143,1.7071,1.1213,0.8963,1.0831,1.016,1.3278,-0.37929999999999997,0.20650000000000013,0.4315000000000001,0.24470000000000014,0.3118000000000001
10716,2.1432,1.6985,1.1339,0.8772,1.0942,1.0119,1.3264833333333332,-0.37201666666666666,0.19258333333333333,0.44928333333333326,0.23228333333333318,0.3145833333333332
10717,2.1434,1.6708,1.1454,0.8884,1.1101,1.0102,1.32805,-0.3427500000000001,0.18264999999999998,0.43965,0.21794999999999987,0.31784999999999997
10718,2.1436,1.6877,1.1573,0.8848,1.1301,1.005,1.3347500000000003,-0.35294999999999965,0.17745000000000033,0.4499500000000003,0.20465000000000022,0.32975000000000043
10719,2.1438,1.6942,1.1651,0.8862,1.1515,1.0015,1.3403833333333333,-0.35381666666666667,0.17528333333333324,0.4541833333333333,0.1888833333333333,0.3388833333333332
10720,2.144,1.6899,1.1705,0.878,1.1873,1.0004,1.3450166666666667,-0.3448833333333332,0.17451666666666665,0.46701666666666675,0.15771666666666673,0.3446166666666668
10721,2.1442,1.6856,1.1787,0.8803,1.2137,0.9987,1.3502,-0.3353999999999999,0.17149999999999999,0.4699000000000001,0.13650000000000007,0.35150000000000003
10722,2.1444,1.7006,1.1759,0.8795,1.2388,0.9981,1.3562166666666666,-0.34438333333333326,0.18031666666666668,0.4767166666666667,0.11741666666666672,0.35811666666666664
10723,2.1446,1.6899,1.1732,0.8795,1.252,0.9969,1.3560166666666664,-0.33388333333333353,0.1828166666666664,0.4765166666666665,0.10401666666666642,0.3591166666666664
10724,2.1448,1.6835,1.1732,0.8765,1.2497,0.9964,1.3540166666666666,-0.32948333333333335,0.18081666666666663,0.4775166666666667,0.10431666666666661,0.3576166666666667
10725,2.145,1.6877,1.1723,0.8765,1.252,0.9969,1.3550666666666666,-0.33263333333333334,0.18276666666666674,0.4785666666666667,0.10306666666666664,0.35816666666666663
10726,2.1452,1.6877,1.1678,0.8757,1.2453,0.9975,1.3532000000000002,-0.3344999999999998,0.18540000000000023,0.47750000000000015,0.1079000000000001,0.3557000000000001
10727,2.1454,1.692,1.153,0.8734,1.2106,0.9992,1.3456,-0.34640000000000004,0.19259999999999988,0.47219999999999995,0.135,0.34639999999999993
10728,2.1456,1.6942,1.1496,0.8734,1.2281,1.001,1.34865,-0.34555,0.19904999999999995,0.47524999999999995,0.12054999999999993,0.34765
10729,2.1458,1.6813,1.1454,0.8726,1.2096,1.0015,1.3427,-0.3386,0.19730000000000003,0.47009999999999996,0.1331,0.34119999999999995
10730,2.146,1.705,1.1404,0.8711,1.2127,1.0056,1.3468,-0.3582000000000001,0.20639999999999992,0.4757,0.1341000000000001,0.34119999999999995
10731,2.1462,1.6813,1.1347,0.8703,1.2106,1.0067,1.3416333333333332,-0.3396666666666668,0.2069333333333332,0.47133333333333327,0.13103333333333333,0.3349333333333333
10732,2.1464,1.6877,1.1292,0.868,1.2076,1.0079,1.3411333333333335,-0.34656666666666647,0.21193333333333353,0.4731333333333335,0.1335333333333335,0.3332333333333335
10733,2.1466,1.6942,1.1252,0.8672,1.2027,1.0107,1.3411,-0.35309999999999997,0.21589999999999998,0.4739,0.13839999999999986,0.3304
10734,2.1468,1.6899,1.1206,0.8656,1.2007,1.0119,1.33925,-0.3506499999999999,0.21865,0.47365,0.13854999999999995,0.32735000000000003
10735,2.147,1.6899,1.1183,0.8648,1.2076,1.0131,1.3401166666666666,-0.34978333333333333,0.22181666666666655,0.4753166666666666,0.13251666666666662,0.32701666666666673
10736,2.1472,1.6877,1.1145,0.8656,1.2137,1.016,1.3407833333333334,-0.34691666666666654,0.2262833333333334,0.4751833333333334,0.12708333333333344,0.3247833333333334
10737,2.1474,1.6856,1.1107,0.8656,1.2188,1.0183,1.3410666666666664,-0.3445333333333336,0.2303666666666664,0.47546666666666637,0.1222666666666663,0.3227666666666664
10738,2.1476,1.692,1.1055,0.8648,1.2229,1.0195,1.3420500000000002,-0.34994999999999976,0.23655000000000026,0.4772500000000002,0.11915000000000009,0.3225500000000001
10739,2.1478,1.6856,1.1063,0.8656,1.2313,1.0177,1.3423833333333333,-0.3432166666666667,0.2360833333333332,0.4767833333333332,0.1110833333333332,0.3246833333333332
10740,2.148,1.6856,1.1026,0.8695,1.241,1.0224,1.34485,-0.3407499999999999,0.24225000000000008,0.47535000000000005,0.10385,0.3224500000000001
10741,2.1482,1.692,1.1012,0.8719,1.2508,1.0259,1.3483333333333334,-0.34366666666666656,0.24713333333333343,0.4764333333333334,0.09753333333333347,0.32243333333333335
10742,2.1484,1.6835,1.0983,0.8765,1.2644,1.0259,1.3495000000000001,-0.33399999999999985,0.2512000000000001,0.4730000000000002,0.08510000000000018,0.3236000000000001
10743,2.1486,1.6835,1.0969,0.881,1.269,1.0289,1.3513166666666667,-0.3321833333333333,0.25441666666666674,0.4703166666666667,0.08231666666666682,0.3224166666666668
10744,2.1488,1.6942,1.0954,0.8884,1.282,1.0301,1.3564833333333333,-0.33771666666666667,0.26108333333333333,0.4680833333333333,0.07448333333333323,0.32638333333333325
10745,2.149,1.6856,1.0933,0.8971,1.3065,1.0336,1.3608500000000001,-0.32474999999999987,0.2675500000000002,0.4637500000000001,0.05435000000000012,0.32725000000000004
10746,2.1492,1.692,1.0926,0.9061,1.3141,1.0354,1.3648999999999998,-0.32710000000000017,0.27229999999999976,0.45879999999999976,0.050799999999999734,0.3294999999999997
10747,2.1494,1.6792,1.0905,0.9156,1.3324,1.0372,1.3673833333333334,-0.31181666666666663,0.27688333333333337,0.4517833333333334,0.034983333333333366,0.3301833333333335
10748,2.1496,1.6899,1.0905,0.9254,1.3485,1.0384,1.3737166666666665,-0.3161833333333335,0.28321666666666645,0.4483166666666665,0.025216666666666443,0.3353166666666665
10749,2.1498,1.6942,1.0891,0.9355,1.3823,1.0415,1.3820666666666668,-0.31213333333333315,0.2929666666666668,0.4465666666666668,-0.00023333333333330764,0.3405666666666667
10750,2.15,1.6835,1.0877,0.946,1.409,1.0427,1.3864833333333333,-0.2970166666666667,0.2987833333333334,0.44048333333333334,-0.02251666666666674,0.34378333333333333
10751,2.1502,1.6877,1.087,0.955,1.4322,1.0439,1.3926666666666667,-0.29503333333333326,0.30566666666666675,0.43766666666666676,-0.0395333333333332,0.34876666666666667
10752,2.1504,1.692,1.0843,0.9633,1.4545,1.0464,1.3984833333333333,-0.29351666666666665,0.31418333333333326,0.43518333333333326,-0.056016666666666604,0.3520833333333333
10753,2.1506,1.6877,1.0877,0.9738,1.466,1.047,1.4021333333333335,-0.2855666666666665,0.31443333333333356,0.42833333333333345,-0.06386666666666652,0.3551333333333335
10754,2.1508,1.692,1.087,0.9807,1.4793,1.0489,1.4064499999999998,-0.2855500000000002,0.3194499999999998,0.42574999999999974,-0.0728500000000003,0.3575499999999998
10755,2.151,1.6835,1.085,0.9865,1.476,1.0501,1.40535,-0.2781499999999999,0.32035000000000013,0.41885000000000006,-0.07064999999999988,0.35525000000000007
10756,2.1512,1.6792,1.0898,0.9933,1.4693,1.0526,1.4059,-0.2733000000000001,0.3160999999999998,0.41259999999999997,-0.06340000000000012,0.35329999999999995
10757,2.1514,1.7203,1.087,0.9968,1.4578,1.0538,1.4111833333333335,-0.3091166666666665,0.3241833333333335,0.41438333333333344,-0.04661666666666653,0.3573833333333334
10758,2.1516,1.7071,1.0919,1.0083,1.4417,1.0583,1.4098166666666667,-0.29728333333333334,0.3179166666666666,0.40151666666666674,-0.031883333333333264,0.3515166666666667
10759,2.1518,1.675,1.0969,1.0031,1.4243,1.0583,1.4015666666666666,-0.2734333333333334,0.30466666666666664,0.3984666666666665,-0.022733333333333272,0.3432666666666666
10760,2.152,1.692,1.1012,1.01,1.4105,1.0589,1.4041,-0.28790000000000004,0.30289999999999995,0.3940999999999999,-0.006400000000000183,0.34519999999999995
10761,2.1522,1.692,1.1048,1.0111,1.3925,1.0614,1.4023333333333332,-0.28966666666666674,0.2975333333333332,0.3912333333333331,0.009833333333333139,0.3409333333333333
10762,2.1524,1.6877,1.11,1.0106,1.3809,1.064,1.4009333333333334,-0.2867666666666666,0.29093333333333327,0.3903333333333334,0.020033333333333347,0.3369333333333333
10763,2.1526,1.6942,1.1183,1.0117,1.3708,1.0653,1.40215,-0.2920499999999999,0.28384999999999994,0.39044999999999996,0.03134999999999999,0.3368500000000001
10764,2.1528,1.6856,1.1252,1.0123,1.3568,1.0673,1.3999999999999997,-0.2856000000000003,0.2747999999999997,0.3876999999999997,0.04319999999999968,0.3326999999999998
10765,2.153,1.6877,1.1221,1.0117,1.339,1.0705,1.3973333333333333,-0.29036666666666666,0.2752333333333332,0.3856333333333333,0.05833333333333335,0.3268333333333333
10766,2.1532,1.6899,1.1339,1.0117,1.3417,1.0738,1.4006999999999998,-0.2892000000000001,0.2667999999999999,0.3889999999999998,0.05899999999999994,0.32689999999999975
10767,2.1534,1.6835,1.1388,1.0106,1.3258,1.0738,1.3976499999999998,-0.28585000000000016,0.2588499999999998,0.3870499999999999,0.07184999999999975,0.32384999999999975
10768,2.1536,1.692,1.1429,1.0088,1.3444,1.0772,1.4031500000000001,-0.28884999999999983,0.2602500000000001,0.3943500000000002,0.05875000000000008,0.3259500000000002
10769,2.1538,1.6899,1.1479,1.0088,1.3324,1.0805,1.4022166666666667,-0.2876833333333333,0.25431666666666675,0.39341666666666675,0.06981666666666664,0.32171666666666665
10770,2.154,1.6835,1.1421,1.0065,1.3193,1.086,1.3985666666666665,-0.2849333333333335,0.2564666666666666,0.39206666666666656,0.0792666666666666,0.31256666666666644
10771,2.1542,1.6899,1.1413,1.0042,1.3116,1.0874,1.3981000000000001,-0.29179999999999984,0.25680000000000014,0.39390000000000014,0.08650000000000002,0.3107000000000002
10772,2.1544,1.6877,1.1372,1.0031,1.3141,1.0937,1.3983666666666668,-0.2893333333333332,0.26116666666666677,0.39526666666666666,0.08426666666666671,0.30466666666666686
10773,2.1546,1.6835,1.1331,0.9996,1.3219,1.098,1.3984500000000002,-0.2850499999999998,0.2653500000000002,0.39885000000000015,0.07655000000000012,0.3004500000000001
10774,2.1548,1.6835,1.1276,0.9962,1.3167,1.1052,1.3973333333333333,-0.2861666666666667,0.2697333333333334,0.40113333333333334,0.08063333333333333,0.29213333333333336
10775,2.155,1.6856,1.1213,0.9928,1.3154,1.1111,1.3968666666666667,-0.2887333333333333,0.27556666666666674,0.4040666666666667,0.0814666666666668,0.2857666666666667
10776,2.1552,1.6899,1.1183,0.9887,1.3245,1.1195,1.39935,-0.29054999999999986,0.28105,0.41065000000000007,0.07485000000000008,0.27985000000000015
10777,2.1554,1.6877,1.1107,0.9865,1.3129,1.1202,1.3955666666666666,-0.29213333333333336,0.2848666666666666,0.4090666666666666,0.08266666666666667,0.27536666666666654
10778,2.1556,1.6877,1.1041,0.9824,1.3206,1.1442,1.3991,-0.28859999999999997,0.29499999999999993,0.41669999999999996,0.07850000000000001,0.2548999999999999
10779,2.1558,1.6899,1.1012,0.979,1.3129,1.1336,1.3953999999999998,-0.2945000000000002,0.2941999999999998,0.41639999999999977,0.0824999999999998,0.2617999999999998
10780,2.156,1.6899,1.0969,0.9784,1.3141,1.1376,1.3954833333333332,-0.29441666666666677,0.2985833333333332,0.41708333333333314,0.08138333333333314,0.25788333333333324
10781,2.1562,1.6856,1.0926,0.9784,1.3015,1.1475,1.393633333333333,-0.29196666666666693,0.30103333333333304,0.415233333333333,0.09213333333333296,0.2461333333333331
10782,2.1564,1.6835,1.0863,0.9813,1.3015,1.1552,1.3940333333333335,-0.28946666666666654,0.3077333333333334,0.4127333333333335,0.09253333333333336,0.23883333333333345
10783,2.1566,1.6899,1.0843,0.9853,1.2856,1.1595,1.393533333333333,-0.2963666666666669,0.309233333333333,0.4082333333333331,0.10793333333333299,0.2340333333333331
10784,2.1568,1.6942,1.0802,0.9922,1.2808,1.1639,1.3946833333333337,-0.2995166666666662,0.31448333333333367,0.40248333333333375,0.11388333333333378,0.23078333333333378
10785,2.157,1.692,1.0795,0.9985,1.2644,1.1764,1.3946333333333332,-0.2973666666666668,0.31513333333333327,0.3961333333333331,0.1302333333333332,0.21823333333333328
10786,2.1572,1.6835,1.0768,1.0071,1.2442,1.1746,1.3905666666666667,-0.29293333333333327,0.31376666666666675,0.3834666666666666,0.14636666666666676,0.21596666666666664
10787,2.1574,1.692,1.0741,1.0152,1.2345,1.1885,1.3936166666666667,-0.2983833333333332,0.31951666666666667,0.3784166666666666,0.1591166666666668,0.20511666666666684
10788,2.1576,1.6899,1.0722,1.0216,1.2147,1.1829,1.3898166666666667,-0.30008333333333326,0.31761666666666666,0.36821666666666664,0.1751166666666668,0.20691666666666664
10789,2.1578,1.6856,1.0708,1.0293,1.2007,1.1895,1.3889500000000001,-0.29664999999999986,0.31815000000000015,0.35965,0.18825000000000003,0.19945000000000013
10790,2.158,1.6877,1.0682,1.0341,1.1826,1.1971,1.38795,-0.29974999999999996,0.31975,0.35385,0.20534999999999992,0.19084999999999996
10791,2.1582,1.6835,1.0663,1.0407,1.1618,1.1933,1.3839666666666668,-0.2995333333333332,0.31766666666666676,0.34326666666666683,0.22216666666666685,0.19066666666666676
10792,2.1584,1.6877,1.0637,1.045,1.1575,1.203,1.3858833333333331,-0.30181666666666684,0.32218333333333304,0.3408833333333332,0.22838333333333316,0.18288333333333306
10793,2.1586,1.6899,1.0605,1.0505,1.1398,1.208,1.38455,-0.30535,0.32404999999999995,0.33404999999999996,0.24475000000000002,0.17654999999999998
10794,2.1588,1.6856,1.0567,1.053,1.1349,1.208,1.3828333333333331,-0.30276666666666685,0.32613333333333316,0.3298333333333332,0.24793333333333312,0.17483333333333317
10795,2.159,1.6899,1.0548,1.0549,1.1278,1.207,1.3822333333333334,-0.30766666666666653,0.32743333333333347,0.3273333333333335,0.2544333333333335,0.17523333333333335
10796,2.1592,1.6813,1.0516,1.0568,1.1208,1.208,1.3796166666666665,-0.3016833333333335,0.3280166666666664,0.32281666666666653,0.2588166666666665,0.17161666666666653
10797,2.1594,1.7006,1.0498,1.0562,1.1169,1.214,1.3828166666666668,-0.3177833333333331,0.33301666666666674,0.3266166666666668,0.2659166666666668,0.16881666666666684
10798,2.1596,1.6963,1.0436,1.0587,1.1094,1.214,1.3802666666666665,-0.3160333333333334,0.33666666666666645,0.32156666666666656,0.2708666666666666,0.16626666666666656
10799,2.1598,1.6771,1.0418,1.0536,1.1094,1.215,1.3761166666666667,-0.3009833333333334,0.3343166666666666,0.32251666666666656,0.2667166666666667,0.16111666666666657
10800,2.16,1.6792,1.0393,1.0574,1.1079,1.214,1.3762999999999999,-0.30290000000000017,0.33699999999999997,0.31889999999999996,0.26839999999999975,0.1622999999999999
10801,2.1602,1.6877,1.0357,1.0619,1.1057,1.212,1.3772000000000002,-0.3104999999999998,0.34150000000000014,0.31530000000000014,0.2715000000000003,0.16520000000000024
10802,2.1604,1.6899,1.0351,1.0587,1.1042,1.216,1.3773833333333332,-0.3125166666666668,0.3422833333333333,0.3186833333333332,0.2731833333333331,0.1613833333333332
10803,2.1606,1.6856,1.0339,1.0555,1.105,1.2243,1.3774833333333334,-0.3081166666666666,0.34358333333333335,0.3219833333333333,0.2724833333333334,0.15318333333333345
10804,2.1608,1.692,1.0327,1.0549,1.105,1.2232,1.3781,-0.31389999999999985,0.34540000000000015,0.32320000000000015,0.2731000000000001,0.15490000000000004
10805,2.161,1.6835,1.0327,1.0574,1.1013,1.2274,1.3772166666666665,-0.30628333333333346,0.3445166666666666,0.31981666666666664,0.2759166666666666,0.1498166666666665
10806,2.1612,1.6835,1.0321,1.0574,1.0985,1.2243,1.3761666666666665,-0.30733333333333346,0.3440666666666665,0.31876666666666664,0.2776666666666665,0.1518666666666666
10807,2.1614,1.6899,1.0351,1.0568,1.0963,1.2359,1.3792333333333335,-0.3106666666666664,0.3441333333333336,0.32243333333333357,0.2829333333333335,0.14333333333333353
10808,2.1616,1.6792,1.0363,1.0581,1.0942,1.2348,1.3773666666666664,-0.3018333333333336,0.3410666666666664,0.31926666666666637,0.28316666666666634,0.1425666666666665
10809,2.1618,1.6835,1.0292,1.0568,1.0935,1.2338,1.3764333333333332,-0.3070666666666668,0.3472333333333333,0.3196333333333332,0.28293333333333326,0.14263333333333317
10810,2.162,1.692,1.0387,1.0555,1.077,1.2338,1.3765,-0.3154999999999999,0.3378000000000001,0.32099999999999995,0.2995000000000001,0.14270000000000005
10811,2.1622,1.6899,1.0369,1.0543,1.0763,1.2306,1.3750333333333333,-0.31486666666666663,0.3381333333333334,0.3207333333333333,0.2987333333333333,0.1444333333333334
10812,2.1624,1.6942,1.0399,1.0518,1.073,1.2232,1.3740833333333333,-0.3201166666666666,0.3341833333333333,0.32228333333333326,0.30108333333333337,0.15088333333333326
10813,2.1626,1.6771,1.0399,1.0474,1.0619,1.216,1.3674833333333332,-0.3096166666666669,0.3275833333333331,0.32008333333333305,0.3055833333333331,0.1514833333333332
10814,2.1628,1.6942,1.0412,1.0425,1.0536,1.208,1.3670499999999999,-0.32715000000000005,0.32585,0.3245499999999999,0.3134499999999998,0.1590499999999999
10815,2.163,1.6877,1.0418,1.0383,1.0456,1.1942,1.3617666666666668,-0.3259333333333332,0.31996666666666673,0.3234666666666668,0.3161666666666667,0.16756666666666686
10816,2.1632,1.6856,1.0412,1.0317,1.0365,1.1838,1.357,-0.3286,0.3158000000000001,0.3252999999999999,0.3205,0.17320000000000002
10817,2.1634,1.6856,1.0424,1.0257,1.0263,1.1737,1.3528499999999999,-0.3327500000000001,0.3104499999999999,0.32714999999999983,0.3265499999999999,0.17914999999999992
10818,2.1636,1.6877,1.0406,1.0199,1.0158,1.156,1.3472666666666668,-0.34043333333333314,0.30666666666666687,0.3273666666666668,0.3314666666666668,0.19126666666666692
10819,2.1638,1.6813,1.0375,1.0135,1.0054,1.1467,1.3413666666666668,-0.3399333333333332,0.30386666666666673,0.32786666666666675,0.33596666666666675,0.19466666666666677
10820,2.164,1.6835,1.0351,1.0037,0.995,1.136,1.3362166666666668,-0.34728333333333317,0.3011166666666669,0.3325166666666668,0.34121666666666683,0.20021666666666693
10821,2.1642,1.6899,1.0315,0.9985,0.9853,1.1344,1.3339666666666667,-0.3559333333333332,0.30246666666666666,0.3354666666666667,0.3486666666666668,0.19956666666666667
10822,2.1644,1.6835,1.0286,0.9922,0.9761,1.1134,1.3263666666666667,-0.3571333333333333,0.29776666666666673,0.3341666666666667,0.3502666666666667,0.21296666666666675
10823,2.1646,1.6856,1.0232,0.9847,0.9674,1.1096,1.3225166666666668,-0.3630833333333332,0.2993166666666667,0.33781666666666677,0.35511666666666675,0.21291666666666687
10824,2.1648,1.6877,1.0186,0.9784,0.9586,1.098,1.3176833333333333,-0.37001666666666666,0.29908333333333337,0.33928333333333327,0.3590833333333333,0.21968333333333323
10825,2.165,1.6792,1.0116,0.9715,0.9502,1.0972,1.31245,-0.36675000000000013,0.30084999999999984,0.34094999999999986,0.36224999999999985,0.21524999999999994
10826,2.1652,1.6899,1.0058,0.9656,0.9442,1.0944,1.31085,-0.3790499999999999,0.30505000000000004,0.34525000000000006,0.36665000000000003,0.21645000000000003
10827,2.1654,1.6856,1.0007,0.9609,0.938,1.0916,1.3070333333333333,-0.3785666666666667,0.30633333333333335,0.3461333333333333,0.3690333333333333,0.21543333333333337
10828,2.1656,1.675,0.9932,0.9538,0.9368,1.0895,1.3023166666666668,-0.37268333333333326,0.3091166666666668,0.3485166666666668,0.3655166666666668,0.21281666666666688
10829,2.1658,1.6877,0.988,0.9502,0.9349,1.0895,1.3026833333333332,-0.3850166666666668,0.3146833333333332,0.35248333333333315,0.36778333333333324,0.21318333333333328
10830,2.166,1.6835,0.9829,0.946,0.9361,1.0874,1.3003166666666666,-0.38318333333333343,0.31741666666666657,0.3543166666666666,0.3642166666666665,0.21291666666666664
10831,2.1662,1.6813,0.9771,0.9405,0.9436,1.0867,1.2992333333333335,-0.38206666666666655,0.3221333333333335,0.35873333333333346,0.35563333333333347,0.21253333333333346
10832,2.1664,1.6877,0.9725,0.9368,0.9526,1.0846,1.3001,-0.38759999999999994,0.3276,0.36330000000000007,0.34750000000000003,0.21550000000000002
10833,2.1666,1.6856,0.969,0.9355,0.9621,1.084,1.3004666666666667,-0.3851333333333333,0.3314666666666667,0.36496666666666666,0.3383666666666667,0.21646666666666659
10834,2.1668,1.6856,0.9661,0.9305,0.9715,1.084,1.30075,-0.3848499999999999,0.3346500000000001,0.3702500000000001,0.32925000000000004,0.21675
10835,2.167,1.6792,0.9643,0.9273,0.979,1.084,1.3001333333333331,-0.3790666666666669,0.3358333333333331,0.37283333333333313,0.32113333333333316,0.21613333333333307
10836,2.1672,1.6835,0.9614,0.926,0.9859,1.0853,1.30155,-0.38195,0.34014999999999995,0.37554999999999994,0.31565,0.21625000000000005
10837,2.1674,1.6877,0.9614,0.9234,0.9922,1.0888,1.3034833333333335,-0.38421666666666643,0.3420833333333335,0.38008333333333355,0.3112833333333336,0.21468333333333356
10838,2.1676,1.7159,0.962,0.9221,0.9962,1.0944,1.3097,-0.4061999999999999,0.3477000000000001,0.38760000000000006,0.3135000000000001,0.21530000000000005
10839,2.1678,1.6562,0.9614,0.9215,1.0054,1.103,1.3025499999999999,-0.35365,0.34114999999999984,0.3810499999999999,0.2971499999999998,0.1995499999999999
10840,2.168,1.7071,0.962,0.9156,1.0106,1.1149,1.3130333333333335,-0.39406666666666657,0.35103333333333353,0.3974333333333335,0.30243333333333355,0.1981333333333335
10841,2.1682,1.6771,0.9626,0.9241,1.0193,1.128,1.3132166666666667,-0.36388333333333334,0.3506166666666667,0.38911666666666667,0.2939166666666666,0.1852166666666668
10842,2.1684,1.6899,0.9655,0.9176,1.0269,1.1401,1.3180666666666667,-0.37183333333333324,0.3525666666666667,0.40046666666666675,0.2911666666666668,0.17796666666666683
10843,2.1686,1.6792,0.9661,0.9122,1.0359,1.1621,1.3206833333333334,-0.3585166666666666,0.3545833333333335,0.4084833333333334,0.2847833333333334,0.15858333333333352
10844,2.1688,1.6899,0.9667,0.9122,1.0474,1.181,1.3276666666666668,-0.3622333333333332,0.36096666666666677,0.41546666666666676,0.28026666666666666,0.14666666666666672
10845,2.169,1.6899,0.9684,0.9122,1.0555,1.204,1.3331666666666668,-0.3567333333333331,0.3647666666666668,0.4209666666666668,0.27766666666666673,0.12916666666666687
